Unnamed: 0,tweet_id,text,favorite_count,retweet_count,created_at,tweetos,text_lem,sentiment_compound_polarity,sentiment_neutral,sentiment_negative,sentiment_pos,sentiment_type
1216,1.2872E+18,Sir please cancel the compartment exams because COVID-19 is increasing fast d…,5,15,Sun Jul 26 01:21:16 +0000 2020,@cbseindia29,Sir please cancel the compartment exams because COVID    is increasing fast d,0.0772,0.677,0.15,0.173,POSITIVE
1224,1.2872E+18,Seed Funding for Gennova Biopharmaceuticals Ltd’s novel mRNA based COVID 19 Vaccine candidate-HGCO19 -…,0,1,Sun Jul 26 01:16:43 +0000 2020,other,Seed Funding for Gennova Biopharmaceuticals Ltd s novel mRNA based COVID    Vaccine candidate HGCO,0.3182,0.839,0,0.161,POSITIVE
1227,1.28719E+18,Sir please cancel the compartment exams because COVID-19 is increasing fast day by day and we all are…,7,15,Sun Jul 26 01:15:49 +0000 2020,@DrRPNishank,Sir please cancel the compartment exams because COVID    is increasing fast day by day and we all are,0.0772,0.788,0.099,0.113,POSITIVE
1230,1.28719E+18,RT PM Modi’s approval ratings on handling COVID-19 at 77.3%,0,856,Sun Jul 26 01:15:14 +0000 2020,other,PM Modi s approval ratings on handling COVID    at,0.4767,0.721,0,0.279,POSITIVE
1234,1.28719E+18,Please Cancel Compartment Exams 2020. Studnts can give projects…,6,11,Sun Jul 26 01:14:42 +0000 2020,@DrRPNishank,Please Cancel Compartment Exams       Studnts can give projects,0.0772,0.583,0.194,0.223,POSITIVE
1235,1.28719E+18,RT Can you initiate China suspension from Security Council &amp; NSG &amp; WTO due to its *Role in prolife…,0,3,Sun Jul 26 01:14:13 +0000 2020,other,Can you initiate China suspension from Security Council  amp  NSG  amp  WTO due to its  Role in prolife,0.34,0.882,0,0.118,POSITIVE
1237,1.28719E+18,"RT Replug | While states struggle to finance the COVID-19 fight, the central government has been busy in grabbing headlin…",0,10,Sun Jul 26 01:14:08 +0000 2020,other,Replug   While states struggle to finance the COVID    fight  the central government has been busy in grabbing headlin,-0.5994,0.776,0.224,0,NEGATIVE
1239,1.28719E+18,INSERM | Type 1 interferon deficiency: Biomarker of patients at risk of severe COVID-19 -,0,0,Sun Jul 26 01:13:01 +0000 2020,other,INSERM   Type   interferon deficiency  Biomarker of patients at risk of severe COVID,-0.5719,0.68,0.32,0,NEGATIVE
1240,1.28719E+18,Very correct Bro👌👍. Ye jaante hue v ki Covid 19 ka koi ilaaz nahi hai…,0,0,Sun Jul 26 01:12:45 +0000 2020,@deep_chatterji,Very correct Bro    Ye jaante hue v ki Covid    ka koi ilaaz nahi hai,0,1,0,0,NEUTRAL
1242,1.28719E+18,"RT #Indianmedicos, first to final year #medical students are asking for general promotion. Pandemic has affected all, the…",0,82,Sun Jul 26 01:09:29 +0000 2020,other,Indianmedicos  first to final year  medical students are asking for general promotion  Pandemic has affected all  the,-0.1531,0.914,0.086,0,NEGATIVE
1248,1.28719E+18,Immuno pathogenesis of Covid 19. (2),0,0,Sun Jul 26 01:07:34 +0000 2020,other,Immuno pathogenesis of Covid,0,1,0,0,NEUTRAL
1253,1.28719E+18,"Coronavirus in India live updates: Maharashtra reports 9,251 new Covid-19 cases and 257 deaths today",0,0,Sun Jul 26 01:05:00 +0000 2020,other,Coronavirus in India live updates  Maharashtra reports       new Covid    cases and     deaths today,0,1,0,0,NEUTRAL
1254,1.28719E+18,RT North Korea says a person suspected of having #Covid19 returned to the country on July 19 – KCNA The Democratic People's…,0,1,Sun Jul 26 01:04:54 +0000 2020,other,North Korea says a person suspected of having  Covid   returned to the country on July      KCNA The Democratic People s,-0.2263,0.905,0.095,0,NEGATIVE
1256,1.28719E+18,"If we get better with age, she must be nearly perfect! Love the spirit to live! ‘Covid-19 is like common cold’: 100…",0,0,Sun Jul 26 01:03:11 +0000 2020,other,If we get better with age  she must be nearly perfect  Love the spirit to live   Covid    is like common cold,0.9325,0.516,0,0.484,POSITIVE
1261,1.28719E+18,Anupam Kher's Mother Discharges From Hospital Post Covid-19 Treatment Read here:,0,0,Sun Jul 26 01:00:01 +0000 2020,other,Anupam Kher s Mother Discharges From Hospital Post Covid    Treatment Read here,0,1,0,0,NEUTRAL
1265,1.28719E+18,"IF politicians more interested in checking spread of Covid-19 instead of just their image, get your testing strateg…",12,3,Sun Jul 26 00:55:17 +0000 2020,other,IF politicians more interested in checking spread of Covid    instead of just their image  get your testing strateg,0.4576,0.85,0,0.15,POSITIVE
1267,1.28719E+18,RT World's Most Affordable Probe Free RT-PCR based Covid-19 Diagnostic Kit Developed by #IITDelhi to be launched on 15th July 20…,0,52,Sun Jul 26 00:54:18 +0000 2020,other,World s Most Affordable Probe Free PCR based Covid    Diagnostic Kit Developed by  IITDelhi to be launched on   th July,0.6204,0.79,0,0.21,POSITIVE
1268,1.28719E+18,"RT Sudha Bharadwaj, who suffers from diabetes, high blood pressure and arthritis, is now found to have ischemia. She's being k…",0,664,Sun Jul 26 00:53:30 +0000 2020,other,Sudha Bharadwaj  who suffers from diabetes  high blood pressure and arthritis  is now found to have ischemia  She s being k,-0.6486,0.773,0.227,0,NEGATIVE
1272,1.28719E+18,Covid-19 latest updates: Global coronavirus tally nears 16 million-mark,2,0,Sun Jul 26 00:51:55 +0000 2020,other,Covid    latest updates  Global coronavirus tally nears    million mark,0,1,0,0,NEUTRAL
1275,1.28719E+18,An emergency meeting was later convened by DPRK leader Kim Jong Un to discuss the situation. The DPRK have so far r…,2,0,Sun Jul 26 00:49:48 +0000 2020,other,An emergency meeting was later convened by DPRK leader Kim Jong Un to discuss the situation  The DPRK have so far r,-0.3818,0.885,0.115,0,NEGATIVE
1276,1.28719E+18,North Korea says a person suspected of having #Covid19 returned to the country on July 19 – KCNA The Democratic Peo…,3,1,Sun Jul 26 00:49:38 +0000 2020,other,North Korea says a person suspected of having  Covid   returned to the country on July      KCNA The Democratic Peo,-0.2263,0.899,0.101,0,NEGATIVE
1292,1.28719E+18,#Covid_19 #CoronaUpdatesInIndia,0,0,Sun Jul 26 00:42:09 +0000 2020,other,Covid     CoronaUpdatesInIndia,0,1,0,0,NEUTRAL
1296,1.28719E+18,RT 0.1% of Indian Population now infected by #Covid_19 Media Coverage &amp; Twitterati sympathy: 100% 100% lives &amp; future of…,0,36,Sun Jul 26 00:40:32 +0000 2020,other,of Indian Population now infected by  Covid    Media Coverage  amp  Twitterati sympathy            lives  amp  future of,-0.1779,0.725,0.155,0.121,NEGATIVE
1297,1.28719E+18,"RT Between Household Abuse and Employer Apathy, Domestic Workers Bear the Brunt of Lockdown via",0,23,Sun Jul 26 00:39:47 +0000 2020,other,Between Household Abuse and Employer Apathy  Domestic Workers Bear the Brunt of Lockdown via,-0.7506,0.67,0.33,0,NEGATIVE
1308,1.28718E+18,Sir pls cancel compartment exams and save the lives of all students and their future too.Give your dec…,9,14,Sun Jul 26 00:31:48 +0000 2020,@DrRPNishank,Sir pls cancel compartment exams and save the lives of all students and their future too Give your dec,0.3612,0.711,0.089,0.2,POSITIVE
1309,1.28718E+18,RT Exam in covid-19 is like a sucide of Students please cancel compartment exam🙏 #cancelcompartmentexam2020,0,13,Sun Jul 26 00:29:31 +0000 2020,other,Exam in covid    is like a sucide of Students please cancel compartment exam   cancelcompartmentexam,0.4215,0.618,0.112,0.27,POSITIVE
1310,1.28718E+18,RT Brazil’s Bolsonaro says new Covid-19 test came back negative,0,12,Sun Jul 26 00:28:38 +0000 2020,other,Brazil s Bolsonaro says new Covid    test came back negative,-0.5719,0.709,0.291,0,NEGATIVE
1316,1.28718E+18,Covid-19-weary Texas braces as Hurricane Hanna makes landfall,0,0,Sun Jul 26 00:21:55 +0000 2020,other,Covid    weary Texas braces as Hurricane Hanna makes landfall,-0.2732,0.792,0.208,0,NEGATIVE
1325,1.28718E+18,"RT Everyone knows Rapid Antigen Tests catch less infections, right? So why is testing be…",0,2,Sun Jul 26 00:16:49 +0000 2020,other,Everyone knows Rapid Antigen Tests catch less infections  right  So why is testing be,0,1,0,0,NEUTRAL
1327,1.28718E+18,"RT Read our submission to the Special Rapporteur on #VAW, on #COVID19 + #GenderBasedViolence✍️🏾- This…",0,26,Sun Jul 26 00:14:05 +0000 2020,other,Read our submission to the Special Rapporteur on  VAW  on  COVID      GenderBasedViolence     This,0.4019,0.828,0,0.172,POSITIVE
1329,1.28718E+18,Will tele-health services become the norm following COVID-19 pandemic? -,0,1,Sun Jul 26 00:13:06 +0000 2020,other,Will tele health services become the norm following COVID    pandemic,0,1,0,0,NEUTRAL
1338,1.28718E+18,"""North Korea Declares Emergency After Suspected Covid-19 Case"" by BY CHOE SANG-HUN via NYT",0,0,Sun Jul 26 00:10:21 +0000 2020,other,North Korea Declares Emergency After Suspected Covid    Case  by BY CHOE SANG HUN via NYT,-0.5423,0.743,0.257,0,NEGATIVE
1342,1.28718E+18,RT WHO must expedite their report on COVID 19 &amp; name the guilty,0,7,Sun Jul 26 00:08:23 +0000 2020,other,WHO must expedite their report on COVID     amp  name the guilty,-0.4215,0.797,0.203,0,NEGATIVE
1344,1.28718E+18,North Korea’s Kim Jong Un locks down city after suspected Covid-19 case: Report,0,0,Sun Jul 26 00:06:55 +0000 2020,other,North Korea s Kim Jong Un locks down city after suspected Covid    case  Report,-0.2263,0.863,0.137,0,NEGATIVE
1346,1.28718E+18,UP Gets its 1st Plasma Bank at Rotary Noida Blood Bank in Sector 31 for Treatment of Covid-19 Patients,0,0,Sun Jul 26 00:05:31 +0000 2020,other,UP Gets its  st Plasma Bank at Rotary Noida Blood Bank in Sector    for Treatment of Covid    Patients,0,1,0,0,NEUTRAL
1349,1.28718E+18,RT Cleaning your home🏘️ is equally important to cleaning diet🥦. Consistently eating clean foods fills your body with plentiful…,0,2,Sun Jul 26 00:04:26 +0000 2020,other,Cleaning your home   is equally important to cleaning diet   Consistently eating clean foods fills your body with plentiful,0.5423,0.791,0,0.209,POSITIVE
1354,1.28718E+18,ETHealthworld | Covid-19: High percentage of false negatives seeds suspicions about rapid antigen tests #Bangalore…,0,0,Sun Jul 26 00:00:29 +0000 2020,other,ETHealthworld   Covid     High percentage of false negatives seeds suspicions about rapid antigen tests  Bangalore,-0.3612,0.839,0.161,0,NEGATIVE
1360,1.28717E+18,Please Cancel Comp.Exams 2020. Studnts can give projects or assignmnt wrk o…,4,6,Sat Jul 25 23:54:16 +0000 2020,@narendramodi,Please Cancel Comp Exams       Studnts can give projects or assignmnt wrk o,0.0772,0.677,0.15,0.173,POSITIVE
1363,1.28717E+18,Please Cancel Compartment Exams 2020. Students can give projects or assignmen…,5,16,Sat Jul 25 23:51:49 +0000 2020,@cbseindia29,Please Cancel Compartment Exams       Students can give projects or assignmen,0.0772,0.65,0.163,0.187,POSITIVE
1365,1.28717E+18,RT Owaisi appealed to the people not to hesitate but get tested.,0,3,Sat Jul 25 23:49:42 +0000 2020,other,Owaisi appealed to the people not to hesitate but get tested,0.1045,0.887,0,0.113,POSITIVE
1366,1.28717E+18,"RT Around 4,000 #ashaworkers, deployed at the front lines in the fight against #Covid_19 in Delhi, have been on strike sin…",0,22,Sat Jul 25 23:42:46 +0000 2020,other,Around        ashaworkers  deployed at the front lines in the fight against  Covid    in Delhi  have been on strike sin,-0.7717,0.688,0.312,0,NEGATIVE
1367,1.28717E+18,"RT Maharashtra's COVID-19 cases spike by 9,251 to 3,66,368; fatalities rise by 257 to 13,389: state Health department",0,52,Sat Jul 25 23:42:24 +0000 2020,other,Maharashtra s COVID    cases spike by       to           fatalities rise by     to         state Health department,-0.5994,0.769,0.231,0,NEGATIVE
1369,1.28717E+18,"‘Totally healthy,’ says MP CM after getting admitted at Covid-19 hospital",0,0,Sat Jul 25 23:37:09 +0000 2020,other,Totally healthy   says MP CM after getting admitted at Covid    hospital,0.5256,0.672,0,0.328,POSITIVE
1370,1.28717E+18,WHO Reports Record Daily Spike In COVID-19 Cases Read here:,0,0,Sat Jul 25 23:30:00 +0000 2020,other,WHO Reports Record Daily Spike In COVID    Cases Read here,0,1,0,0,NEUTRAL
1374,1.28717E+18,Urban Design in times of Covid-19: Imagining a post-pandemic city,0,0,Sat Jul 25 23:21:55 +0000 2020,other,Urban Design in times of Covid     Imagining a post pandemic city,0,1,0,0,NEUTRAL
1375,1.28717E+18,"Everyone knows Rapid Antigen Tests catch less infections, right? So why is test…",11,2,Sat Jul 25 23:20:09 +0000 2020,other,Everyone knows Rapid Antigen Tests catch less infections  right  So why is test,0,1,0,0,NEUTRAL
1376,1.28717E+18,RT More than 1.5 crore Covid-19 samples tested so far: Govt,0,1,Sat Jul 25 23:18:32 +0000 2020,other,More than     crore Covid    samples tested so far  Govt,0,1,0,0,NEUTRAL
1377,1.28716E+18,"RT After Amitabh Bachchan and Abhishek Bachchan, Aishwarya Rai and her daughter Aaradhya also tested positive for COVID 19.…",0,1,Sat Jul 25 23:11:54 +0000 2020,other,After Amitabh Bachchan and Abhishek Bachchan  Aishwarya Rai and her daughter Aaradhya also tested positive for COVID,0.5574,0.825,0,0.175,POSITIVE
1378,1.28716E+18,RT Complete lockdown in Bengaluru Rural and Urban districts from 8 pm on 14th July to 5 am on July 23 in view rising COVID-…,0,1,Sat Jul 25 23:11:44 +0000 2020,other,Complete lockdown in Bengaluru Rural and Urban districts from   pm on   th July to   am on July    in view rising COVID,0,1,0,0,NEUTRAL
1379,1.28716E+18,"RT Nirmala Sitharaman said that a consensus-based solution for digital taxation should be simple and inclusive, while speak…",0,1,Sat Jul 25 23:10:53 +0000 2020,other,Nirmala Sitharaman said that a consensus based solution for digital taxation should be simple and inclusive  while speak,0.3182,0.881,0,0.119,POSITIVE
1380,1.28716E+18,"RT Government denies community transmission of coronavirus even after the cases crossed 1.1 million mark, leaving citizens…",0,1,Sat Jul 25 23:10:46 +0000 2020,other,Government denies community transmission of coronavirus even after the cases crossed     million mark  leaving citizens,-0.4215,0.843,0.157,0,NEGATIVE
1381,1.28716E+18,RT During COVID-19 lockdown India got $20Billion in investments. PM Narendra Modi asked US firms to invest in India pointin…,0,1,Sat Jul 25 23:09:21 +0000 2020,other,During COVID    lockdown India got    Billion in investments  PM Narendra Modi asked US firms to invest in India pointin,0,1,0,0,NEUTRAL
1390,1.28716E+18,"RT Madhya Pradesh Chief Minister has tested positive for the novel #coronavirus,He has been admitted to the…",0,16,Sat Jul 25 22:45:02 +0000 2020,other,Madhya Pradesh Chief Minister has tested positive for the novel  coronavirus He has been admitted to the,0.743,0.673,0,0.327,POSITIVE
1397,1.28715E+18,"#COVID__19 Total corona cases 26.07.20 in India and in last 24 Hours Confirmed. 13,85,494. ( 48,479 ) Active.…",0,0,Sat Jul 25 22:35:09 +0000 2020,other,COVID     Total corona cases          in India and in last    Hours Confirmed                        Active,0.4019,0.803,0,0.197,POSITIVE
1401,1.28715E+18,"Deaths from COVID-19 in the U.S. rose by more than 1,000 for the fourth straight day on Friday as the Trump adminis…",0,0,Sat Jul 25 22:31:28 +0000 2020,other,Deaths from COVID    in the U S  rose by more than       for the fourth straight day on Friday as the Trump adminis,0.2263,0.909,0,0.091,POSITIVE
1402,1.28715E+18,"RT With added capacity and capability, India has set the benchmark of playing a leading role in the fight against COVID-19. Fol…",0,24,Sat Jul 25 22:27:55 +0000 2020,other,With added capacity and capability  India has set the benchmark of playing a leading role in the fight against COVID     Fol,-0.2023,0.812,0.111,0.077,NEGATIVE
1407,1.28715E+18,High percentage of false -ves seeds suspicions about rapid antigen tests,0,0,Sat Jul 25 22:16:03 +0000 2020,other,High percentage of false  ves seeds suspicions about rapid antigen tests,-0.3612,0.8,0.2,0,NEGATIVE
1409,1.28715E+18,"By spending 5/- per person, one can actually save a lot of lives. Please don’t be lazy and let’s all…",0,1,Sat Jul 25 22:14:27 +0000 2020,@CareGuardMask,By spending     per person  one can actually save a lot of lives  Please don t be lazy and let s all,0.4588,0.652,0.109,0.239,POSITIVE
1412,1.28715E+18,"Story of a Covid 19 survivor! Do let us know if you like it by liking, sharing and subscribing. Don't forget to pr…",0,0,Sat Jul 25 22:09:30 +0000 2020,other,Story of a Covid    survivor  Do let us know if you like it by liking  sharing and subscribing  Don t forget to pr,0.8225,0.563,0.067,0.37,POSITIVE
